LMK_KEY,ADDRESS1,ADDRESS2,ADDRESS3,POSTCODE,BUILDING_REFERENCE_NUMBER,ASSET_RATING,ASSET_RATING_BAND,PROPERTY_TYPE,INSPECTION_DATE,LOCAL_AUTHORITY,CONSTITUENCY,COUNTY,LODGEMENT_DATE,TRANSACTION_TYPE,NEW_BUILD_BENCHMARK,EXISTING_STOCK_BENCHMARK,BUILDING_LEVEL,MAIN_HEATING_FUEL,OTHER_FUEL_DESC,SPECIAL_ENERGY_USES,RENEWABLE_SOURCES,FLOOR_AREA,STANDARD_EMISSIONS,TARGET_EMISSIONS,TYPICAL_EMISSIONS,BUILDING_EMISSIONS,AIRCON_PRESENT,AIRCON_KW_RATING,ESTIMATED_AIRCON_KW_RATING,AC_INSPECTION_COMMISSIONED,BUILDING_ENVIRONMENT,ADDRESS,LOCAL_AUTHORITY_LABEL,CONSTITUENCY_LABEL,POSTTOWN,LODGEMENT_DATETIME,PRIMARY_ENERGY_VALUE,UPRN,UPRN_SOURCE
15062360912010102216343106009401,,260 Regent Street,,W1B 3AG,413206600000,92,D,Retail,2010-09-16,E09000033,E14000639,Greater London Authority,2010-10-22,Mandatory issue (Property to let).,53,84,3,Grid Supplied Electricity,,,,223,92.67,98.16,155.74,169.78,Yes,,2.0,5,Air Conditioning,260 Regent Street,Westminster,Cities of London and Westminster,LONDON,2010-10-22 16:34:31,,10033542290,Address Matched
15419061032010100610434775000209,,Goldsmiths House,137-141 Regent Street,W1B 4HZ,695520770000,157,G,Office,2009-05-13,E09000033,E14000639,Greater London Authority,2010-10-06,Mandatory issue (Non-marketed sale).,53,111,4,Natural Gas,,,,1252,42.07,44.52,93.01,132.04,Yes,,2.0,5,Air Conditioning,"Goldsmiths House, 137-141 Regent Street",Westminster,Cities of London and Westminster,LONDON,2010-10-06 10:43:47,,,
37833980132010070514273895000799,2ND TO 6TH FLOORS,271 Regent Street,,W1B 2ES,898574450001,90,D,Office,2010-06-21,E09000033,E14000639,Greater London Authority,2010-07-05,Mandatory issue (Marketed sale).,61,139,3,Natural Gas,,,,2700,39.49,48.0,109.82,71.1,No,,,4,Air Conditioning,"2ND TO 6TH FLOORS, 271 Regent Street",Westminster,Cities of London and Westminster,LONDON,2010-07-05 14:27:38,,,
36745670062010061017243291060881,1ST FLOOR,310-312 Regent Street,,W1B 3AX,899878160001,110,E,Office,2010-06-08,E09000033,E14000639,Greater London Authority,2010-06-10,Mandatory issue (Marketed sale).,62,140,3,Natural Gas,,,,173,39.69,49.21,110.85,87.71,No,,,4,Air Conditioning,"1ST FLOOR, 310-312 Regent Street",Westminster,Cities of London and Westminster,LONDON,2010-06-10 17:24:32,,,
36745780902010061017144268120060,5TH FLOOR,310-312 Regent Street,,W1B 3AX,899878160002,63,C,Office,2010-06-08,E09000033,E14000639,Greater London Authority,2010-06-10,Mandatory issue (Marketed sale).,34,68,3,Natural Gas,,,,151,39.09,26.67,53.19,49.58,No,,,4,Heating and Natural Ventilation,"5TH FLOOR, 310-312 Regent Street",Westminster,Cities of London and Westminster,LONDON,2010-06-10 17:14:42,,,
15274523912010041308485108019314,UNIT 8C,49-63 Regent Street,,W1B 4DY,341038210001,195,G,Retail,2010-04-12,E09000033,E14000639,Greater London Authority,2010-04-13,Mandatory issue (Marketed sale).,39,51,3,Grid Supplied Electricity,,,,80,92.66,72.57,95.3,361.18,No,,,4,Heating and Mechanical Ventilation,"UNIT 8C, 49-63 Regent Street",Westminster,Cities of London and Westminster,LONDON,2010-04-13 08:48:51,,,
15791850042010032909483559010070,RETAIL UNIT 1B,"240, Regent Street",,W1B 3BR,101505050001,83,D,Retail,2010-03-01,E09000033,E14000639,Greater London Authority,2010-03-29,Mandatory issue (Property on construction).,57,88,4,Grid Supplied Electricity,,,,1259,106.92,122.4,188.59,177.55,No,,,4,Air Conditioning,"RETAIL UNIT 1B, 240, Regent Street",Westminster,Cities of London and Westminster,LONDON,2010-03-29 09:48:35,,,
15817895052010032909455500029850,RETAIL UNIT 1A,244 Regent Street,,W1B 3BR,808450850002,85,D,Retail,2010-03-01,E09000033,E14000639,Greater London Authority,2010-03-29,Mandatory issue (Property on construction).,59,91,4,Grid Supplied Electricity,,,,1280,105.04,123.2,190.98,178.05,No,,,4,Air Conditioning,"RETAIL UNIT 1A, 244 Regent Street",Westminster,Cities of London and Westminster,LONDON,2010-03-29 09:45:55,,,
16105160202010032910004149410070,RETAIL UNIT 2A,"234, Regent Street",,W1B 3BR,125416440001,84,D,Retail,2010-03-01,E09000033,E14000639,Greater London Authority,2010-03-29,Mandatory issue (Property on construction).,57,89,4,Grid Supplied Electricity,,,,4251,114.71,131.28,203.84,192.26,No,,,4,Air Conditioning,"RETAIL UNIT 2A, 234, Regent Street",Westminster,Cities of London and Westminster,LONDON,2010-03-29 10:00:41,,,
2686080062010032910031011070941,RETAIL UNIT 3A/B,"224, Regent Street",,W1B 3BR,418483140001,83,D,Retail,2010-03-01,E09000033,E14000639,Greater London Authority,2010-03-29,Mandatory issue (Property on construction).,58,89,4,Grid Supplied Electricity,,,,2725,106.64,122.71,188.96,177.71,No,,,4,Air Conditioning,"RETAIL UNIT 3A/B, 224, Regent Street",Westminster,Cities of London and Westminster,LONDON,2010-03-29 10:03:10,,,
15170221032010010812574054900805,,Austin Reed Ltd,103-113 Regent Street,W1B 4HL,250486410000,112,E,Retail,2009-11-25,E09000033,E14000639,Greater London Authority,2010-01-08,,58,100,4,Grid Supplied Electricity,,,,5645,,,,,Yes,,3.0,3,Air Conditioning,"Austin Reed Ltd, 103-113 Regent Street",Westminster,Cities of London and Westminster,LONDON,2010-01-08 12:57:40,,,
16189360102009072216460592600230,,205 Regent Street,,W1B 4HB,418996690000,71,C,Retail,2009-07-22,E09000033,E14000639,Greater London Authority,2009-07-22,,37,51,3,Natural Gas,,,,131,,,,,No,,,4,Heating and Natural Ventilation,205 Regent Street,Westminster,Cities of London and Westminster,LONDON,2009-07-22 16:46:05,,10033557874,Address Matched
20615923252009072013532103020498,GROUND FLOOR RETAIL UNIT,Mutual House,193-197 Regent Street,W1B 4LY,489033990002,101,E,Retail,2009-06-22,E09000033,E14000639,Greater London Authority,2009-07-20,,58,92,3,Grid Supplied Electricity,,,,621,,,,,Yes,,1.0,4,Air Conditioning,"GROUND FLOOR RETAIL UNIT, Mutual House, 193-197 Regent Street",Westminster,Cities of London and Westminster,LONDON,2009-07-20 13:53:21,,10033542618,Address Matched
20653128212009072013382408000998,,McDonalds Restaurants Ltd,"Remo House, 310-312 Regent Street",W1B 3AU,980988690000,145,F,Retail,2009-06-22,E09000033,E14000639,Greater London Authority,2009-07-20,,54,92,4,Grid Supplied Electricity,,,,372,,,,,Yes,,1.0,4,Air Conditioning,"McDonalds Restaurants Ltd, Remo House, 310-312 Regent Street",Westminster,Cities of London and Westminster,LONDON,2009-07-20 13:38:24,,,
11914024212009071514335908000721,,Bryan Drew Ltd,80-82 Regent Street,W1B 5AU,719648620000,133,F,Office,2009-06-22,E09000033,E14000639,Greater London Authority,2009-07-15,,62,136,3,LPG,,,,3836,,,,,Yes,,2.0,5,Air Conditioning,"Bryan Drew Ltd, 80-82 Regent Street",Westminster,Cities of London and Westminster,LONDON,2009-07-15 14:33:59,,,
14425727212009071517135201000110,,Remo House,310-312 Regent Street,W1B 3AU,101071410000,109,E,Office,2009-06-22,E09000033,E14000639,Greater London Authority,2009-07-15,,40,81,4,Natural Gas,,,,1047,,,,,Yes,,1.0,4,Heating and Natural Ventilation,"Remo House, 310-312 Regent Street",Westminster,Cities of London and Westminster,LONDON,2009-07-15 17:13:52,,,
20381070022009071517245304260211,RETAIL UNIT,Remo House,310-312 Regent Street,W1B 3AU,101071410001,145,F,Retail,2009-06-22,E09000033,E14000639,Greater London Authority,2009-07-15,,54,92,4,Grid Supplied Electricity,,,,372,,,,,Yes,,1.0,4,Air Conditioning,"RETAIL UNIT, Remo House, 310-312 Regent Street",Westminster,Cities of London and Westminster,LONDON,2009-07-15 17:24:53,,,
20389960242009071517240422800260,,"117, Regent Street",,W1B 4HP,228316820000,181,G,Retail,2009-06-22,E09000033,E14000639,Greater London Authority,2009-07-15,,37,54,4,Grid Supplied Electricity,,,,54,,,,,No,,,4,Heating and Natural Ventilation,"117, Regent Street",Westminster,Cities of London and Westminster,LONDON,2009-07-15 17:24:04,,10033583459,Address Matched
20408730842009071517202392910260,RETAIL UNIT,Mutual House,193-197 Regent Street,W1B 4LY,489033990001,101,E,Retail,2009-06-22,E09000033,E14000639,Greater London Authority,2009-07-15,,58,92,3,Grid Supplied Electricity,,,,621,,,,,Yes,,1.0,4,Air Conditioning,"RETAIL UNIT, Mutual House, 193-197 Regent Street",Westminster,Cities of London and Westminster,LONDON,2009-07-15 17:20:23,,10033542618,Address Matched
19666830022009063015564139240882,OFFICES,215 Regent Street,,W1B 4NG,833431900002,161,G,Office,2009-04-28,E09000033,E14000639,Greater London Authority,2009-06-30,,57,129,3,Natural Gas,,,,1365,,,,,Yes,,3.0,5,Air Conditioning,"OFFICES, 215 Regent Street",Westminster,Cities of London and Westminster,LONDON,2009-06-30 15:56:41,,200002817276,Address Matched
6534131032009060510262011000000,,Spirella House,266-267 Regent Street,W1B 2EU,302100680000,46,B,Office,2009-04-29,E09000033,E14000639,Greater London Authority,2009-06-05,,62,118,4,Grid Supplied Electricity,,,,1733,,,,,No,,,4,Air Conditioning,"Spirella House, 266-267 Regent Street",Westminster,Cities of London and Westminster,LONDON,2009-06-05 10:26:20,,,
16303010302009052216185408900240,,215 Regent Street,,W1B 4NG,833431900000,80,D,Retail,2009-04-28,E09000033,E14000639,Greater London Authority,2009-05-22,,58,92,4,Grid Supplied Electricity,,,,159,,,,,Yes,,2.0,5,Air Conditioning,215 Regent Street,Westminster,Cities of London and Westminster,LONDON,2009-05-22 16:18:54,,200002817276,Address Matched
16068930062009052216310006240820,,217-219 Regent Street,,W1B 4NH,204134630000,83,D,Retail,2009-04-28,E09000033,E14000639,Greater London Authority,2009-05-22,,57,92,4,Natural Gas,,,,224,,,,,Yes,,2.0,5,Air Conditioning,217-219 Regent Street,Westminster,Cities of London and Westminster,LONDON,2009-05-22 16:31:00,,,
16069091032009052216273689000309,,221 Regent Street,,W1B 4NJ,991932800000,76,D,Retail,2009-04-28,E09000033,E14000639,Greater London Authority,2009-05-22,,59,92,4,Grid Supplied Electricity,,,,204,,,,,Yes,,2.0,5,Air Conditioning,221 Regent Street,Westminster,Cities of London and Westminster,LONDON,2009-05-22 16:27:36,,10033542280,Address Matched
14919550022009052115071190240880,,220-222 Regent Street,,W1B 5TR,896653030000,245,G,Retail,2009-04-28,E09000033,E14000639,Greater London Authority,2009-05-21,,61,93,4,Grid Supplied Electricity,,,,656,,,,,No,,,4,Air Conditioning,220-222 Regent Street,Westminster,Cities of London and Westminster,LONDON,2009-05-21 15:07:11,,,
15045530902009052115020438300240,,208 Regent Street,,W1B 5BD,393613330000,248,G,Retail,2009-04-28,E09000033,E14000639,Greater London Authority,2009-05-21,,61,94,3,Grid Supplied Electricity,,,,1267,,,,,No,,,4,Air Conditioning,208 Regent Street,Westminster,Cities of London and Westminster,LONDON,2009-05-21 15:02:04,,10033584520,Address Matched
15401981032009052110405084000006,,Heddon House,149-151 Regent Street,W1B 4JD,863403980000,125,E,Office,2009-04-28,E09000033,E14000639,Greater London Authority,2009-05-21,,40,71,3,Natural Gas,,,,935,,,,,Yes,,2.0,5,Heating and Natural Ventilation,"Heddon House, 149-151 Regent Street",Westminster,Cities of London and Westminster,LONDON,2009-05-21 10:40:50,,,
17125510062009052111383475240890,,International House,223 Regent Street,W1B 2EB,973811530000,108,E,Office,2009-04-28,E09000033,E14000639,Greater London Authority,2009-05-21,,34,66,4,Natural Gas,,,,1563,,,,,Yes,,2.0,5,Heating and Natural Ventilation,"International House, 223 Regent Street",Westminster,Cities of London and Westminster,LONDON,2009-05-21 11:38:34,,,
15632180062009052110371093240830,,Crown House,143-147 Regent Street,W1B 4NR,393485390000,159,G,Office,2009-04-28,E09000033,E14000639,Greater London Authority,2009-05-21,,45,97,4,Natural Gas,,,,942,,,,,Yes,,2.0,5,Heating and Natural Ventilation,"Crown House, 143-147 Regent Street",Westminster,Cities of London and Westminster,LONDON,2009-05-21 10:37:10,,,
16394460302009052110452428900240,,Hedges House,153-155 Regent Street,W1B 4JE,931016920000,127,F,Office,2009-04-28,E09000033,E14000639,Greater London Authority,2009-05-21,,36,71,4,Natural Gas,,,,1066,,,,,Yes,,2.0,5,Heating and Natural Ventilation,"Hedges House, 153-155 Regent Street",Westminster,Cities of London and Westminster,LONDON,2009-05-21 10:45:24,,,
17431150842009052112444258710240,"PART BASEMENT, GROUND AND 1ST FLOORS",172 Regent Street,,W1B 5TH,187715750001,215,G,Retail,2009-04-28,E09000033,E14000639,Greater London Authority,2009-05-21,,42,57,4,Grid Supplied Electricity,,,,523,,,,,No,,,4,Heating and Natural Ventilation,"PART BASEMENT, GROUND AND 1ST FLOORS, 172 Regent Street",Westminster,Cities of London and Westminster,LONDON,2009-05-21 12:44:42,,,
17439340062009052114310066240424,OFFICES,172-182 Regent Street,,W1B 5TH,268140630004,150,F,Office,2009-04-24,E09000033,E14000639,Greater London Authority,2009-05-21,,63,144,4,Natural Gas,,,,6522,,,,,Yes,,3.0,5,Air Conditioning,"OFFICES, 172-182 Regent Street",Westminster,Cities of London and Westminster,LONDON,2009-05-21 14:31:00,,,
17439400642009052114520538650240,"PART GROUND AND 1ST FLOOR, 176 REGENT STREET",172-182 Regent Street,,W1B 5TH,268140630005,244,G,Retail,2009-04-28,E09000033,E14000639,Greater London Authority,2009-05-21,,57,92,4,Natural Gas,,,,2999,,,,,No,,,4,Air Conditioning,"PART GROUND AND 1ST FLOOR, 176 REGENT STREET, 172-182 Regent Street",Westminster,Cities of London and Westminster,LONDON,2009-05-21 14:52:05,,,
17460220642009052112504988130240,"PART BASEMENT & GROUND FLOORS, 174 REGENT STREET",174-176 Regent Street,,W1B 5TJ,461462180003,269,G,Retail,2009-04-28,E09000033,E14000639,Greater London Authority,2009-05-21,,57,90,4,Grid Supplied Electricity,,,,1937,,,,,No,,,4,Air Conditioning,"PART BASEMENT & GROUND FLOORS, 174 REGENT STREET, 174-176 Regent Street",Westminster,Cities of London and Westminster,LONDON,2009-05-21 12:50:49,,,
17474540802009052116344438460240,OFFICES,Victory House,99-101 Regent Street,W1B 4EZ,589584430006,171,G,Office,2009-04-28,E09000033,E14000639,Greater London Authority,2009-05-21,,56,123,4,Natural Gas,,,,1332,,,,,No,,,4,Air Conditioning,"OFFICES, Victory House, 99-101 Regent Street",Westminster,Cities of London and Westminster,LONDON,2009-05-21 16:34:44,,,
17493284252009052116311409020736,OFFICES,229-247 Regent Street,,W1B 2EG,765049030002,115,E,Office,2009-04-28,E09000033,E14000639,Greater London Authority,2009-05-21,,62,141,3,Natural Gas,,,,18003,,,,,No,,,4,Air Conditioning,"OFFICES, 229-247 Regent Street",Westminster,Cities of London and Westminster,LONDON,2009-05-21 16:31:14,,,
17514988212009052111474308020908,OFFICES,Roxburghe House,273-287 Regent Street,W1B 2AD,986588000002,111,E,Office,2009-04-28,E09000033,E14000639,Greater London Authority,2009-05-21,,36,69,3,Natural Gas,,,,3357,,,,,Yes,,3.0,5,Heating and Natural Ventilation,"OFFICES, Roxburghe House, 273-287 Regent Street",Westminster,Cities of London and Westminster,LONDON,2009-05-21 11:47:43,,10033542659,Address Matched
14883590842009052017070368800240,,54-62 Regent Street,,W1B 5RE,189109860000,148,F,Office,2009-04-28,E09000033,E14000639,Greater London Authority,2009-05-20,,58,130,4,Natural Gas,,,,3692,,,,,Yes,,3.0,5,Air Conditioning,54-62 Regent Street,Westminster,Cities of London and Westminster,LONDON,2009-05-20 17:07:03,,,
14885530002009052017342228800240,,246-250 Regent Street,,W1B 3BN,900113820000,151,G,Office,2009-04-28,E09000033,E14000639,Greater London Authority,2009-05-20,,63,143,4,Natural Gas,,,,3324,,,,,Yes,,3.0,5,Air Conditioning,246-250 Regent Street,Westminster,Cities of London and Westminster,LONDON,2009-05-20 17:34:22,,200002817261,Address Matched
15299441032009052016510288000207,,84-86 Regent Street,,W1B 5RR,479829970000,134,F,Office,2009-04-28,E09000033,E14000639,Greater London Authority,2009-05-20,,52,115,4,Natural Gas,,,,3262,,,,,Yes,,3.0,5,Air Conditioning,84-86 Regent Street,Westminster,Cities of London and Westminster,LONDON,2009-05-20 16:51:02,,,
15062380252009050814260806000401,,260 Regent Street,,W1B 3AG,413206600000,304,G,Retail,2009-04-28,E09000033,E14000639,Greater London Authority,2009-05-08,,60,93,3,Grid Supplied Electricity,,,,152,,,,,,,,,Air Conditioning,260 Regent Street,Westminster,Cities of London and Westminster,LONDON,2009-05-08 14:26:08,,10033542290,Address Matched
15285981252009050811013208000914,,273 Regent Street,,W1B 2EZ,943718310000,252,G,Retail,2009-04-28,E09000033,E14000639,Greater London Authority,2009-05-08,,57,89,4,Grid Supplied Electricity,,,,143,,,,,,,,,Air Conditioning,273 Regent Street,Westminster,Cities of London and Westminster,LONDON,2009-05-08 11:01:32,,10033542300,Address Matched
15286288212009050810580205000484,,285 Regent Street,,W1B 2HQ,440385080000,237,G,Retail,2009-04-28,E09000033,E14000639,Greater London Authority,2009-05-08,,41,59,4,Grid Supplied Electricity,,,,46,,,,,,,,,Heating and Natural Ventilation,285 Regent Street,Westminster,Cities of London and Westminster,LONDON,2009-05-08 10:58:02,,10033542309,Address Matched
15368571032009050815252564000504,,218 Regent Street,,W1B 5TR,741458380000,228,G,Retail,2009-02-06,E09000033,E14000639,Greater London Authority,2009-05-08,,60,90,4,Grid Supplied Electricity,,,,809,,,,,,,,,Air Conditioning,218 Regent Street,Westminster,Cities of London and Westminster,LONDON,2009-05-08 15:25:25,,,
15461640442009050813291528600220,,Kendal House,203 Regent Street,W1B 4NB,148054620000,139,F,Office,2009-02-28,E09000033,E14000639,Greater London Authority,2009-05-08,,47,101,4,Natural Gas,,,,876,,,,,,,,,Heating and Natural Ventilation,"Kendal House, 203 Regent Street",Westminster,Cities of London and Westminster,LONDON,2009-05-08 13:29:15,,10033542268,Address Matched
15611410902009050811301688400240,,287 Regent Street,,W1B 2HH,194561480000,135,F,Retail,2009-04-28,E09000033,E14000639,Greater London Authority,2009-05-08,,58,94,3,Grid Supplied Electricity,,,,53,,,,,,,,,Air Conditioning,287 Regent Street,Westminster,Cities of London and Westminster,LONDON,2009-05-08 11:30:16,,10033542310,Address Matched
15817700002009050812072558800240,,244 Regent Street,,W1B 3BR,808450850000,107,E,Retail,2009-04-28,E09000033,E14000639,Greater London Authority,2009-05-08,,54,79,4,Grid Supplied Electricity,,,,1437,,,,,,,,,Air Conditioning,244 Regent Street,Westminster,Cities of London and Westminster,LONDON,2009-05-08 12:07:25,,10033602998,Address Matched
15596840022009050810511698240810,,"281, Regent Street",,W1B 2HE,192546850000,95,D,Retail,2009-04-28,E09000033,E14000639,Greater London Authority,2009-05-08,,61,96,4,Grid Supplied Electricity,,,,113,,,,,,,,,Air Conditioning,"281, Regent Street",Westminster,Cities of London and Westminster,LONDON,2009-05-08 10:51:16,,10033558482,Address Matched
16303083252009050810030901000803,,215 Regent Street,,W1B 4NG,833431900000,197,G,Retail,2009-02-28,E09000033,E14000639,Greater London Authority,2009-05-08,,55,91,4,Natural Gas,,,,513,,,,,,,,,Air Conditioning,215 Regent Street,Westminster,Cities of London and Westminster,LONDON,2009-05-08 10:03:09,,200002817276,Address Matched
16564630022009050815170687240852,UNIT 1,Venture House,88-90 Regent Street,W1B 5RS,586235720002,255,G,Retail,2009-04-28,E09000033,E14000639,Greater London Authority,2009-05-08,,57,88,4,Grid Supplied Electricity,,,,710,,,,,,,,,Air Conditioning,"UNIT 1, Venture House, 88-90 Regent Street",Westminster,Cities of London and Westminster,LONDON,2009-05-08 15:17:06,,,
16564730062009050815095387220653,UNIT 2,Venture House,88-90 Regent Street,W1B 5RS,586235720003,281,G,Retail,2009-02-26,E09000033,E14000639,Greater London Authority,2009-05-08,,60,94,3,Grid Supplied Electricity,,,,370,,,,,,,,,Air Conditioning,"UNIT 2, Venture House, 88-90 Regent Street",Westminster,Cities of London and Westminster,LONDON,2009-05-08 15:09:53,,,
